date,customer_id,item
2026-02-14,4249,Sofa
2025-12-01,1246,Dinner table
2026-02-10,9065,Sofa
2025-11-30,8993,Bed
2025-11-29,6470,Sofa
2025-12-26,8601,Dinner table
2026-01-06,4742,Sofa
2025-12-11,6197,Sofa
2026-02-12,4951,Bed
2026-01-20,2557,Sofa
2025-12-03,8106,Sofa
2026-01-23,1813,Sofa
2025-11-10,5813,Bed
2025-12-29,8669,Bed
2026-01-25,5462,Bed
2026-02-06,8306,Bed
2026-01-01,6032,Dinner table
2026-01-09,7516,Sofa
2026-01-29,1171,Bed
2025-12-31,2867,Sofa
2025-11-19,414,Bed
2025-11-30,164,Dinner table
2025-12-21,3406,Dinner table
2025-12-21,7016,Bed
2026-01-14,7208,Bed
2026-01-06,2019,Bed
2026-01-08,5064,Dinner table
2025-12-18,4175,Sofa
2025-12-28,1004,Dinner table
2025-12-24,5562,Dinner table
2026-01-29,9080,Sofa
2026-01-14,4661,Bed
2025-12-04,1972,Bed
2025-12-16,8418,Dinner table
2026-02-06,9106,Bed
2026-02-04,7538,Sofa
2025-11-19,8530,Bed
2026-02-05,3740,Bed
2026-01-13,2353,Bed
2026-01-24,2944,Dinner table
2025-12-09,8237,Dinner table
2026-02-16,4784,Bed
2025-12-12,8648,Bed
2026-02-16,3459,Dinner table
2026-01-22,8868,Dinner table
2026-01-12,7438,Bed
2025-12-14,5508,Sofa
2025-12-09,5328,Dinner table
2025-11-21,9362,Dinner table
2025-12-03,5133,Bed
2025-12-24,2543,Dinner table
2025-12-04,6312,Dinner table
2025-12-10,6111,Bed
2026-01-15,7573,Bed
2025-12-23,3711,Bed
2025-11-24,2552,Bed
2026-02-13,7450,Sofa
2025-12-07,6513,Bed
2025-12-28,6740,Dinner table
2025-11-22,2516,Bed
2025-12-21,8931,Dinner table
2025-12-16,6606,Bed
2025-12-30,5436,Dinner table
2025-11-10,878,Bed
2026-01-02,461,Sofa
2025-12-25,2388,Sofa
2025-12-17,5691,Sofa
2025-11-28,306,Bed
2025-11-15,322,Sofa
2025-12-22,2793,Sofa
2026-01-20,3492,Bed
2026-01-20,6554,Dinner table
2026-01-16,4356,Bed
2025-12-04,7708,Bed
2025-11-28,6215,Bed
2025-12-14,445,Bed
2026-02-10,8871,Dinner table
2026-01-17,8927,Dinner table
2026-02-01,5771,Dinner table
2025-12-06,589,Sofa
2026-02-08,8648,Sofa
2026-02-02,7675,Bed
2026-02-01,3164,Dinner table
2026-02-01,40,Dinner table
2025-11-29,2189,Dinner table
2026-01-09,7906,Dinner table
2025-11-10,9137,Dinner table
2025-12-01,7951,Dinner table
2025-11-26,5789,Dinner table
2025-12-15,5692,Sofa
2026-01-12,6260,Bed
2026-01-26,5945,Dinner table
2026-01-12,2201,Bed
2025-12-06,4511,Sofa
2026-02-15,6643,Sofa
2026-02-17,6769,Bed
2026-01-24,8044,Dinner table
2025-12-18,7866,Sofa
2025-12-01,4939,Sofa
2025-12-09,4896,Dinner table
2026-01-15,1686,Dinner table
2025-11-22,2878,Bed
2026-01-25,4182,Bed
2025-12-26,1585,Dinner table
2026-02-14,80,Bed
2026-01-16,7152,Dinner table
2025-11-19,1352,Bed
2025-12-12,7513,Sofa
2026-01-13,2973,Dinner table
2025-11-15,4865,Sofa
2026-01-27,5704,Dinner table
2025-12-13,4309,Bed
2026-01-24,5524,Dinner table
2025-12-25,59,Dinner table
2026-02-04,5804,Dinner table
2026-02-12,724,Dinner table
2026-02-11,1169,Dinner table
2025-12-17,8442,Sofa
2026-01-01,7832,Sofa
2026-01-18,3419,Dinner table
2026-02-04,8339,Dinner table
2026-01-07,8725,Dinner table
2025-12-26,4433,Bed
2026-01-28,7413,Bed
2026-01-30,2802,Dinner table
2025-11-17,2944,Bed
2026-02-06,1622,Bed
2025-12-24,5191,Bed
2026-01-13,9232,Bed
2026-01-07,1187,Dinner table
2026-01-29,6489,Bed
2025-12-24,215,Dinner table
2026-01-27,1692,Dinner table
2026-01-21,9192,Dinner table
2026-02-13,1505,Dinner table
2025-12-08,1392,Sofa
2026-01-10,4178,Bed
2025-11-16,1477,Dinner table
2026-01-22,7989,Dinner table
2026-02-12,1988,Sofa
2025-12-08,7081,Sofa
2025-12-25,3042,Bed
2026-02-08,3029,Bed
2025-11-16,5470,Bed
2025-12-13,1537,Dinner table
2025-11-16,9259,Dinner table
2026-01-16,4777,Sofa
2025-11-21,4127,Dinner table
2025-12-03,5530,Bed
2026-01-30,336,Dinner table
2026-01-14,8405,Dinner table
2026-01-08,9330,Sofa
2025-12-26,1768,Sofa
2025-11-10,5776,Sofa
2025-12-05,2175,Dinner table
2026-02-13,1419,Sofa
2026-01-05,4029,Sofa
2026-01-27,1191,Bed
2025-12-30,8401,Dinner table
2026-02-05,4672,Dinner table
2026-01-20,6059,Bed
2025-11-17,1772,Sofa
2025-12-22,795,Dinner table
2026-01-07,876,Sofa
2026-01-29,4059,Sofa
2026-01-20,9021,Sofa
2025-11-28,1150,Sofa
2025-12-13,2848,Bed
2025-11-13,1035,Bed
2026-01-13,972,Bed
2026-01-22,9315,Sofa
2026-01-06,3553,Bed
2025-12-10,2172,Sofa
2025-11-25,6804,Bed
2025-11-16,3539,Dinner table
2026-01-17,3395,Dinner table
2026-01-23,455,Dinner table
2026-01-05,2520,Dinner table
2026-02-12,9,Dinner table
2026-01-26,2928,Dinner table
2026-02-05,5206,Dinner table
2026-02-02,4903,Bed
2026-01-01,7263,Dinner table
2026-02-09,4235,Bed
2026-02-01,5694,Dinner table
2025-11-14,6282,Bed
2026-01-16,7589,Sofa
2025-11-15,1916,Sofa
2026-02-17,5751,Dinner table
2026-01-11,8460,Sofa
2026-01-05,1096,Bed
2026-02-17,5316,Dinner table
2025-12-02,5509,Sofa
2026-01-21,1081,Sofa
2025-11-12,7926,Bed
2026-01-29,2050,Bed
2025-12-17,8710,Dinner table
2026-01-08,1043,Dinner table
2025-11-29,7461,Sofa
2026-01-09,2906,Dinner table
2026-01-26,2310,Dinner table
2025-12-01,6487,Dinner table
2025-11-29,8689,Bed
2026-01-23,4796,Dinner table
2026-02-14,1657,Sofa
2025-12-11,3023,Bed
2026-02-06,5123,Sofa
2025-12-24,1257,Dinner table
2026-02-01,123,Bed
2025-12-09,8363,Bed
2026-01-25,1562,Dinner table
2026-02-11,7268,Dinner table
2025-12-22,7288,Bed
2026-01-27,7670,Sofa
2026-01-26,2019,Dinner table
2026-01-16,5687,Sofa
2026-02-05,7116,Dinner table
2025-12-29,6556,Dinner table
2026-02-11,8965,Bed
2026-02-15,5887,Bed
2026-01-30,3441,Sofa
2026-02-09,8754,Dinner table
2026-01-05,8642,Bed
2025-11-20,6451,Sofa
2026-01-27,2809,Sofa
2025-11-23,9342,Dinner table
2025-11-18,9095,Dinner table
2025-12-25,5648,Bed
2025-12-29,3511,Sofa
2026-01-04,1820,Dinner table
2025-12-29,3037,Bed
2025-11-14,6603,Dinner table
2026-02-12,8625,Sofa
2025-12-01,2072,Dinner table
2026-01-02,1718,Dinner table
2025-11-24,7430,Sofa
2025-12-17,4068,Dinner table
2025-12-24,9310,Dinner table
2025-11-20,2975,Dinner table
2026-01-30,6449,Dinner table
2025-12-26,2592,Bed
2026-01-17,1947,Bed
2025-11-22,7227,Dinner table
2025-12-10,8936,Dinner table
2026-01-08,1679,Bed
2025-12-07,1491,Bed
2025-12-26,8470,Bed
2025-12-06,6364,Dinner table
2025-12-30,7534,Bed
2026-02-02,650,Bed
2025-12-23,5984,Bed
2026-02-10,7062,Dinner table
2026-01-16,2824,Sofa
2026-01-03,5383,Dinner table
2025-12-02,5902,Dinner table
2025-12-20,188,Sofa
2025-11-26,645,Bed
2025-12-22,8543,Sofa
2026-02-07,1677,Bed
2025-12-02,4453,Sofa
2025-12-28,2637,Dinner table
2026-01-15,2920,Dinner table
2025-12-22,5638,Dinner table
2025-12-04,4725,Dinner table
2025-12-20,3578,Dinner table
2026-01-06,7118,Bed
2025-11-12,232,Sofa
2025-12-24,2673,Dinner table
2026-01-04,216,Sofa
2026-02-13,26,Sofa
2026-02-01,1268,Sofa
2026-01-20,813,Bed
2025-12-13,6326,Sofa
2025-12-24,7564,Dinner table
2025-12-15,819,Sofa
2026-01-28,6730,Dinner table
2026-01-13,6636,Bed
2026-02-04,5901,Bed
2025-12-26,4279,Dinner table
2026-02-07,2288,Bed
2026-02-04,7846,Bed
2025-12-26,3327,Dinner table
2025-12-26,7659,Dinner table
2025-12-29,2660,Dinner table
2026-02-15,4039,Bed
2026-02-11,7869,Sofa
2026-02-03,989,Bed
2026-01-12,8373,Sofa
2026-02-12,5345,Sofa
2026-02-12,4731,Bed
2026-01-29,3367,Sofa
2026-01-06,8115,Dinner table
2026-02-04,7517,Sofa
2026-02-02,7409,Dinner table
2026-01-26,7454,Bed
2025-12-18,1789,Bed
2025-12-17,7712,Bed
2025-11-28,6499,Dinner table
2025-11-25,2036,Sofa
2025-11-16,9010,Sofa
2025-12-07,5129,Bed
2025-12-09,7359,Dinner table
2025-11-22,7581,Dinner table
2026-01-23,4080,Sofa
2026-02-12,1496,Dinner table
2025-12-21,4127,Dinner table
2025-12-03,2022,Bed
2025-12-13,6740,Dinner table
2025-12-22,2162,Bed
2026-02-14,7261,Sofa
2026-01-31,3916,Dinner table
2025-12-23,3913,Bed
2025-12-27,1911,Sofa
2026-01-07,8885,Dinner table
2026-02-06,6632,Dinner table
2025-12-13,5587,Dinner table
2026-01-12,1824,Bed
2026-02-06,2653,Sofa
2025-12-11,8155,Sofa
2025-11-24,6835,Bed
2026-01-03,2773,Dinner table
2025-12-14,2603,Sofa
2026-01-16,285,Bed
2025-12-18,6143,Sofa
2026-02-10,4513,Bed
2025-12-25,5586,Dinner table
2026-01-26,9288,Sofa
2026-01-10,8127,Bed
2025-12-19,2682,Sofa
2026-01-01,3535,Sofa
2026-01-31,5745,Sofa
2026-02-01,5801,Bed
2026-01-25,9304,Sofa
2025-12-25,8549,Dinner table
2025-11-11,5362,Sofa
2025-11-25,7911,Dinner table
2026-02-17,6730,Bed
2025-12-08,1928,Sofa
2025-12-06,7657,Dinner table
2026-01-19,5775,Dinner table
2025-11-12,5337,Bed
2025-11-29,2065,Sofa
2025-12-20,7162,Sofa
2025-12-11,7106,Bed
2025-12-31,6113,Dinner table
2025-11-17,7205,Sofa
2025-12-06,341,Sofa
2025-12-24,8413,Bed
2025-12-11,8206,Sofa
2025-12-26,1793,Bed
2025-12-01,617,Sofa
2026-01-25,4740,Bed
2025-12-23,4173,Bed
2026-01-17,2210,Bed
2025-12-14,7983,Sofa
2026-01-07,6848,Bed
2026-01-28,1243,Bed
2025-11-20,7240,Bed
2026-02-07,2690,Sofa
2025-12-23,2323,Bed
2025-11-30,306,Dinner table
2025-12-08,8967,Dinner table
2026-02-12,9285,Dinner table
2026-02-08,7774,Dinner table
2026-02-01,2251,Sofa
2025-12-15,3718,Dinner table
2026-01-19,3475,Sofa
2025-12-14,3901,Bed
2025-12-03,168,Dinner table
2026-01-08,964,Dinner table
2025-12-29,3463,Dinner table
2026-01-29,1177,Dinner table
2026-01-11,3657,Bed
2025-11-27,9352,Bed
2025-11-30,5554,Sofa
2025-11-21,8651,Sofa
2026-02-13,5201,Dinner table
2025-12-12,2060,Dinner table
2025-12-14,4498,Dinner table
2026-02-05,5079,Dinner table
2025-12-01,3908,Sofa
2026-02-17,7762,Dinner table
2025-11-13,555,Sofa
2025-12-01,5901,Dinner table
2025-11-28,4880,Dinner table
2026-01-20,793,Bed
2025-11-14,3561,Dinner table
2026-02-14,3917,Bed
2025-11-25,669,Sofa
2025-12-04,6320,Sofa
2026-01-22,5008,Bed
2026-01-30,3345,Dinner table
2026-02-11,2406,Sofa
2025-11-17,2011,Dinner table
2026-02-12,6998,Sofa
2025-11-10,3061,Bed
2025-12-15,8487,Dinner table
2026-01-17,6116,Sofa
2025-11-13,4262,Sofa
2025-11-24,6806,Bed
2025-11-20,2014,Bed
2025-12-08,7713,Bed
2025-12-10,4860,Sofa
2026-01-16,5303,Sofa
2025-12-22,7387,Dinner table
2025-11-19,6928,Sofa
2026-02-14,2149,Dinner table
2025-12-29,8307,Sofa
2026-01-20,3663,Sofa
2025-11-13,5978,Bed
2026-01-04,6452,Dinner table
2025-11-12,7008,Bed
2025-11-18,4247,Bed
2026-01-07,2990,Sofa
2026-01-31,6568,Sofa
2026-01-18,3131,Dinner table
2026-01-17,2304,Dinner table
2026-01-03,7646,Sofa
2025-12-08,6795,Dinner table
2025-12-16,2926,Sofa
2025-12-30,79,Bed
2025-12-07,5695,Dinner table
2026-02-02,7701,Bed
2026-01-06,6314,Bed
2026-01-11,2775,Sofa
2026-01-07,1202,Dinner table
2026-01-29,4989,Bed
2026-01-24,5282,Sofa
2025-11-19,7395,Bed
2026-01-03,7566,Bed
2026-02-16,9325,Dinner table
2025-12-19,9122,Dinner table
2026-02-01,9264,Dinner table
2026-01-08,7408,Bed
2025-11-13,5446,Bed
2025-12-12,441,Dinner table
2026-01-16,3709,Sofa
2026-02-09,7915,Bed
2025-12-14,5794,Bed
2025-12-17,5698,Bed
2026-01-04,7479,Dinner table
2026-01-23,2418,Bed
2026-02-15,529,Sofa
2026-01-21,3840,Sofa
2026-02-03,1340,Sofa
2026-01-10,8960,Bed
2025-12-31,7436,Dinner table
2026-01-07,2692,Dinner table
2025-11-24,797,Sofa
2026-01-26,5871,Dinner table
2025-12-10,2119,Sofa
2025-12-27,5741,Dinner table
2025-12-22,86,Dinner table
2026-02-03,5384,Sofa
2025-12-20,2530,Sofa
2026-01-16,7899,Sofa
2026-01-28,3654,Sofa
2026-01-17,5915,Bed
2025-11-13,5142,Sofa
2025-12-27,5213,Bed
2025-11-16,369,Bed
2025-12-01,189,Dinner table
2025-12-14,2380,Bed
2025-12-13,8329,Dinner table
2026-02-11,5890,Bed
2026-02-01,5403,Sofa
2025-12-17,4258,Dinner table
2026-02-10,7957,Bed
2026-01-06,5595,Bed
2026-01-14,7235,Bed
2025-12-16,8721,Bed
2025-12-17,4756,Sofa
2025-11-22,3457,Sofa
2026-02-17,207,Bed
2026-01-14,5904,Sofa
2025-12-21,24,Bed
2025-11-25,3106,Sofa
2026-02-14,7101,Dinner table
2025-11-10,6314,Bed
2026-02-09,6099,Dinner table
2026-01-10,700,Dinner table
2026-01-01,7035,Sofa
2025-11-24,4309,Dinner table
2026-01-11,519,Sofa
2026-02-13,5163,Dinner table
2025-12-06,5631,Bed
2026-01-20,6697,Dinner table
2025-12-03,7941,Dinner table
2026-01-01,3647,Bed
2026-02-10,4025,Dinner table
2026-01-12,8873,Sofa
2025-11-17,7773,Dinner table
2026-01-08,3335,Dinner table
2025-12-04,7100,Bed
2025-12-21,548,Bed
2026-02-17,1161,Sofa
2025-11-26,6168,Sofa
2026-01-02,7298,Sofa
2025-12-09,1328,Bed
2025-11-25,972,Dinner table
2026-01-18,1772,Sofa
2026-01-18,3748,Sofa
2026-01-09,3544,Bed
2025-12-16,7311,Dinner table
2025-11-29,8212,Bed
2025-12-29,1454,Bed
2025-12-02,9292,Bed
2026-02-12,4666,Dinner table
2026-01-16,2165,Bed
2026-02-04,5029,Dinner table
2026-01-25,7111,Bed
2026-01-02,7792,Bed
2026-02-05,7640,Sofa
2025-12-31,1267,Sofa
2026-02-11,6924,Sofa
2025-11-12,5973,Dinner table
2025-12-10,1604,Sofa
2025-11-29,659,Bed
2026-01-30,140,Dinner table
2026-02-04,9268,Sofa
2025-12-05,3775,Dinner table
2026-01-05,248,Bed
2026-01-04,3379,Bed
2026-02-06,3330,Sofa
2025-12-09,1831,Bed
2025-12-05,7546,Dinner table
2026-02-02,4706,Bed
2025-12-03,2389,Dinner table
2026-01-08,6135,Dinner table
2026-02-10,5654,Dinner table
2026-01-26,2961,Dinner table
2025-12-07,4460,Dinner table
2025-11-19,2613,Sofa
2026-02-07,149,Sofa
2025-12-03,4132,Dinner table
2026-01-10,5059,Sofa
2026-01-05,7091,Dinner table
2025-11-22,4197,Bed
2025-11-10,6560,Bed
2026-01-07,8866,Bed
2026-02-17,2075,Dinner table
2026-02-08,7243,Sofa
2025-12-28,2664,Bed
2026-01-17,8019,Sofa
2026-01-11,7079,Dinner table
2026-02-09,4065,Bed
2025-12-10,7418,Dinner table
2026-02-14,2959,Sofa
2025-12-21,7490,Bed
2026-02-07,6521,Dinner table
2025-12-12,1255,Bed
2026-02-14,9031,Dinner table
2025-12-13,8438,Dinner table
2025-11-27,2359,Dinner table
2025-11-17,17,Sofa
2026-02-15,6289,Sofa
2026-01-06,5524,Dinner table
2025-12-05,4177,Dinner table
2026-01-08,7568,Bed
2026-02-10,6307,Dinner table
2026-01-11,6914,Dinner table
2026-02-03,9066,Bed
2026-02-08,7355,Sofa
2025-12-15,6479,Dinner table
2026-01-18,1535,Sofa
2026-01-04,2237,Sofa
2026-01-09,9253,Bed
2025-12-26,2000,Dinner table
2026-01-06,3095,Sofa
2025-12-22,2917,Bed
2025-11-12,1524,Bed
2025-12-19,6945,Sofa
2026-01-19,864,Bed
2026-01-03,8124,Sofa
2026-02-01,3998,Sofa
2025-12-15,8468,Bed
2026-02-11,375,Sofa
2026-01-13,50,Sofa
2025-11-14,4953,Dinner table
2026-01-23,206,Dinner table
2026-01-14,330,Bed
2026-02-14,5139,Dinner table
2025-12-10,228,Dinner table
2025-12-31,7768,Bed
2026-01-30,2452,Sofa
2025-12-10,3491,Dinner table
2025-12-02,7493,Dinner table
2026-01-20,833,Bed
2025-11-25,4264,Bed
2026-01-22,578,Sofa
2026-02-10,6194,Sofa
2026-01-07,4585,Dinner table
2025-11-16,2453,Bed
2025-11-28,8195,Sofa
2026-01-25,2251,Bed
2026-01-04,8213,Sofa
2026-02-13,3999,Dinner table
2025-12-21,7810,Sofa
2026-01-14,9331,Dinner table
2026-01-24,5791,Sofa
2025-12-05,1236,Dinner table
2025-11-28,2093,Bed
2026-01-28,2183,Dinner table
2025-11-29,8372,Dinner table
2026-01-20,3817,Dinner table
2025-11-26,6250,Dinner table
2026-01-02,2530,Bed
2026-01-11,8747,Bed
2025-12-12,4887,Bed
2025-12-08,873,Dinner table
2025-12-12,7388,Bed
2025-12-01,6255,Bed
2026-01-15,3608,Bed
2025-12-09,2358,Dinner table
2026-01-06,8437,Sofa
2025-12-08,5990,Dinner table
2025-12-22,242,Bed
2025-12-20,7038,Bed
2026-02-09,3310,Dinner table
2025-11-17,805,Dinner table
2025-12-17,1156,Sofa
2026-01-21,322,Sofa
2025-11-11,6299,Sofa
2026-01-08,3009,Bed
2025-12-04,6215,Dinner table
2025-11-21,4029,Sofa
2025-12-24,4474,Sofa
2025-11-30,7427,Bed
2026-01-28,3083,Bed
2026-02-17,3651,Bed
2026-02-17,5735,Dinner table
2025-12-23,5439,Bed
2026-01-08,8551,Dinner table
2026-01-10,9091,Dinner table
2025-12-12,7727,Dinner table
2026-01-23,1516,Dinner table
2025-12-04,1916,Sofa
2025-11-13,8312,Dinner table
2025-12-11,7541,Sofa
2025-12-03,1727,Bed
2026-01-01,1166,Bed
2026-02-16,7041,Dinner table
2025-11-18,6457,Bed
2025-12-15,3261,Dinner table
2026-02-05,3980,Sofa
2025-11-22,2599,Bed
2026-01-18,6558,Sofa
2025-11-11,712,Sofa
2025-12-29,5024,Sofa
2025-12-07,9203,Dinner table
2026-01-08,6525,Sofa
2026-01-16,7940,Bed
2026-01-20,2031,Sofa
2025-11-11,1672,Dinner table
2026-01-21,6666,Dinner table
2026-01-04,3233,Bed
2026-01-30,2508,Dinner table
2026-01-09,7736,Bed
2026-01-14,6,Dinner table
2025-12-30,4747,Sofa
2025-11-11,1745,Dinner table
2025-12-05,6438,Bed
2026-01-04,8257,Bed
2026-01-25,2651,Bed
2025-12-13,6512,Sofa
2026-01-16,6892,Sofa
2026-02-08,8357,Dinner table
2025-12-27,2804,Dinner table
2026-01-03,6778,Sofa
2025-11-11,6748,Dinner table
2025-12-26,8887,Sofa
2025-11-27,5049,Dinner table
2025-11-18,8961,Sofa
2026-01-08,7697,Sofa
2026-01-02,3612,Bed
2025-12-10,900,Bed
2026-01-02,8879,Bed
2026-02-09,1659,Bed
2026-01-30,3312,Sofa
2026-02-04,9246,Bed
2026-01-27,9093,Dinner table
2025-11-26,4643,Bed
2026-01-09,4868,Bed
2026-01-10,115,Bed
2025-11-27,516,Dinner table
2025-12-16,8000,Sofa
2026-01-08,1415,Sofa
2026-01-29,2680,Dinner table
2026-02-07,1646,Bed
2026-02-16,9015,Sofa
2025-11-29,6552,Dinner table
2025-11-14,5732,Bed
2025-11-13,1542,Bed
2026-01-05,4420,Dinner table
2025-11-30,4537,Sofa
2025-12-02,1400,Bed
2026-02-01,3695,Dinner table
2026-01-05,964,Bed
2025-12-03,1790,Bed
2026-01-19,4846,Sofa
2025-12-03,997,Sofa
2025-12-15,7325,Sofa
2026-01-19,7275,Bed
2026-02-15,4511,Bed
2026-02-14,6621,Dinner table
2025-11-23,7181,Dinner table
2025-11-18,6905,Sofa
2026-02-09,6377,Dinner table
2026-01-27,6039,Dinner table
2025-11-24,5367,Bed
2025-12-23,5699,Bed
2025-12-10,6028,Bed
2025-12-04,7305,Bed
2026-01-25,9109,Dinner table
2026-02-16,3738,Dinner table
2026-02-17,7005,Dinner table
2026-01-18,2827,Dinner table
2025-12-09,8107,Bed
2025-12-28,1382,Dinner table
2025-12-28,6729,Sofa
2025-11-26,2965,Sofa
2025-12-10,1194,Bed
2025-11-20,6635,Sofa
2025-11-28,1468,Dinner table
2025-11-21,3750,Dinner table
2026-02-07,4334,Sofa
2025-12-11,7971,Bed
2025-12-11,664,Bed
2026-01-24,9178,Dinner table
2026-02-17,1172,Sofa
2025-12-14,7692,Dinner table
2026-02-14,6256,Bed
2026-01-13,3470,Bed
2026-01-14,2044,Bed
2025-11-12,4954,Sofa
2025-11-14,959,Bed
2026-01-31,8036,Sofa
2025-12-25,3902,Sofa
2026-01-03,6452,Sofa
2025-12-17,3579,Dinner table
2026-01-08,7090,Sofa
2026-01-31,7526,Dinner table
2025-11-14,7626,Bed
2025-12-12,2699,Dinner table
2026-02-08,4166,Sofa
2026-01-20,8380,Bed
2026-02-16,6284,Sofa
2025-11-13,4797,Bed
2026-01-10,2621,Dinner table
2026-02-03,2166,Sofa
2026-01-18,3548,Sofa
2025-12-01,6387,Dinner table
2026-02-08,7241,Sofa
2026-01-26,3423,Dinner table
2025-12-17,5105,Bed
2026-01-14,8632,Sofa
2025-11-12,9012,Dinner table
2026-01-31,2616,Sofa
2025-12-09,8098,Dinner table
2026-01-11,6547,Dinner table
2026-01-27,2939,Bed
2026-01-03,7924,Bed
2025-12-14,2139,Dinner table
2026-01-21,5120,Sofa
2026-02-09,6777,Dinner table
2026-01-15,5073,Sofa
2025-12-01,604,Sofa
2026-01-17,6128,Sofa
2025-12-11,8908,Bed
2026-01-27,3790,Dinner table
2026-01-24,2350,Dinner table
2026-02-14,3148,Sofa
2026-01-28,3991,Dinner table
2026-01-22,6517,Dinner table
2025-12-02,4804,Bed
2025-12-18,5968,Dinner table
2025-11-26,6914,Sofa
2026-02-05,6349,Bed
2026-01-31,7564,Sofa
2025-12-25,6170,Bed
2025-12-17,5992,Dinner table
2025-11-15,3949,Sofa
2025-12-28,1301,Dinner table
2025-11-23,1069,Bed
2025-12-04,4730,Sofa
2026-02-11,4469,Dinner table
2026-01-17,5283,Sofa
2026-01-30,4744,Bed
2025-12-13,7290,Sofa
2026-01-04,2081,Dinner table
2026-02-16,8698,Dinner table
2026-01-19,4805,Dinner table
2025-12-23,4554,Sofa
2025-12-15,3380,Bed
2025-12-28,8308,Sofa
2026-01-15,7127,Bed
2026-01-13,5581,Bed
2025-12-31,1320,Sofa
2026-01-02,8470,Dinner table
2026-01-30,845,Sofa
2026-01-06,8229,Sofa
2025-11-19,4742,Bed
2025-12-23,5250,Sofa
2026-02-11,6702,Bed
2026-01-17,1616,Bed
2025-11-28,606,Dinner table
2026-01-10,3970,Sofa
2026-01-11,3423,Bed
2025-11-30,2490,Sofa
2026-01-07,5549,Bed
2025-12-14,6482,Bed
2025-12-27,720,Dinner table
2025-12-21,950,Bed
2026-02-03,5938,Dinner table
2025-12-13,7250,Dinner table
2025-12-23,7001,Dinner table
2025-12-01,7571,Sofa
2026-02-08,1580,Sofa
2026-01-11,6745,Bed
2026-02-16,2125,Sofa
2025-11-20,2524,Bed
2025-12-12,1326,Bed
2025-12-04,8064,Sofa
2025-12-19,3325,Dinner table
2025-11-24,748,Sofa
2026-01-02,4405,Sofa
2026-02-10,8231,Sofa
2025-11-22,3993,Dinner table
2026-01-10,6226,Bed
2025-11-13,316,Dinner table
2025-12-24,7134,Sofa
2025-12-05,7154,Sofa
2026-01-22,9175,Dinner table
2026-01-16,3806,Sofa
2025-11-12,3048,Dinner table
2025-11-20,3255,Sofa
2025-11-11,8361,Sofa
2025-11-30,2403,Sofa
2025-12-23,4215,Bed
2025-12-17,3928,Bed
2025-11-25,8956,Bed
2026-02-17,3915,Bed
2026-01-05,2868,Bed
2026-01-02,8370,Bed
2026-01-05,6335,Dinner table
2025-12-14,7376,Dinner table
2026-01-20,951,Dinner table
2025-12-05,6878,Dinner table
2025-12-02,2284,Bed
2025-12-30,8187,Dinner table
2026-02-05,1353,Sofa
2026-02-17,2068,Sofa
2025-12-06,1253,Sofa
2026-02-10,3266,Bed
2026-01-26,2365,Sofa
2025-11-29,1490,Dinner table
2025-11-16,651,Bed
2025-12-06,2694,Dinner table
2025-11-16,7280,Dinner table
2025-11-13,1256,Bed
2025-11-20,5981,Sofa
2026-02-09,7897,Sofa
2025-12-18,8015,Dinner table
2025-12-12,3610,Bed
2025-12-27,963,Dinner table
2025-12-08,4093,Sofa
2026-01-15,3637,Sofa
2026-01-24,7107,Dinner table
2026-01-20,8157,Dinner table
2026-01-26,250,Sofa
2025-11-12,3089,Bed
2025-11-10,3979,Bed
2026-01-14,7385,Dinner table
2026-02-04,2518,Bed
2025-12-06,8099,Dinner table
2025-11-25,5522,Sofa
2026-01-03,2716,Bed
2026-02-16,3787,Dinner table
2026-02-16,4130,Sofa
2026-01-16,5214,Dinner table
2026-01-08,3585,Dinner table
2026-01-01,6720,Bed
2026-02-11,5566,Dinner table
2025-12-05,1363,Dinner table
2025-11-10,5838,Sofa
2025-12-27,3862,Sofa
2025-12-21,8460,Dinner table
2026-02-14,4567,Bed
2025-12-09,2894,Sofa
2026-01-10,4633,Sofa
2025-12-28,3829,Bed
2025-12-08,4653,Sofa
2026-02-06,6214,Bed
2026-01-25,3879,Sofa
2025-11-25,7382,Dinner table
2025-11-26,2909,Bed
2026-01-09,6126,Dinner table
2025-11-20,2026,Dinner table
2025-12-01,4453,Dinner table
2026-01-23,2394,Bed
2025-11-22,1060,Sofa
2026-01-27,6066,Dinner table
2025-12-21,7619,Bed
2025-11-13,4847,Dinner table
2026-02-17,3415,Sofa
2026-01-17,8363,Sofa
2026-01-28,5540,Bed
2025-12-08,5384,Sofa
2026-01-23,3153,Sofa
2026-02-04,3730,Bed
2025-12-12,3509,Dinner table
2025-12-30,1408,Dinner table
2025-11-26,7723,Sofa
2025-11-29,8675,Bed
2026-01-31,5820,Bed
2025-12-06,3422,Dinner table
2026-01-15,6789,Dinner table
2025-12-08,7110,Dinner table
2025-12-29,1613,Dinner table
2026-02-09,7201,Dinner table
2026-01-21,1207,Dinner table
2026-01-23,4107,Sofa
2026-02-10,8170,Dinner table
2025-12-05,9355,Dinner table
2025-11-27,1394,Bed
2026-01-25,7572,Sofa
2026-02-11,1866,Bed
2026-01-26,771,Bed
2025-12-02,1186,Dinner table
2026-02-10,1437,Sofa
2026-01-15,5252,Bed
2025-12-13,2706,Bed
2025-11-27,3618,Bed
2026-01-13,8018,Bed
2026-01-02,4486,Sofa
2025-11-12,2164,Sofa
